exhid,exhname,url,description,product_categories,booths,websiteValue,instagramValue,facebookValue,twitterValue,linkedInValue,phoneValue,faxValue,hasAddressData,hasWebsiteData,hasTwitter,hasLinkedIn,hasFacebook,hasInstagram,hasEmail,hasPhone,hasFax
1934,Axess,https://iaapaexpo25.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=1934,,Admission/Financial Equipment > Plastic Cards | Admission/Financial Equipment > Systems & Devices | Computer Systems/Software > Point of Sale | Computer Systems/Software > Web-Based Services,North/South Building - Level 1 — 5440 — Operational Services,,,,,,,,false,false,false,false,false,false,false,false,false
8475,Satisfi Labs,https://iaapaexpo25.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=8475,,Computer Systems/Software > Software,North/South Building - Level 1 — 5442 — Operational Services,,,,,,,,false,false,false,false,false,false,false,false,false
10685,Premium Parking,https://iaapaexpo25.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=10685,"Premium Parking is the leader in gateless parking. We are one company, with one powerful solution. A lot of thinking goes into to every space before parkers do. Great people, thoughtfully maintained facilities and seamless software. People, Places and Platform working together in harmony. Premium Parking has 1300+ locations across the USA.",Computer Systems/Software > Web-Based Services | Consultants > Management/Planning,North/South Building - Level 1 — 5443 — Operational Services,,,https://www.facebook.com/premiumparking,,https://www.linkedin.com/premiumparking,,,false,false,false,true,true,false,false,false,false
10686,MagicMakers Group,https://iaapaexpo25.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=10686,"At MagicMakers Group, we don’t just advise—we’ve lived it. As former Disney executives and senior experts, we bring decades of real-world experience in turning big ideas into operational realities. We help close the gap between brand promise and operational excellence - for your customers and employees. Our approach blends storytelling, innovation, and proven practices to drive meaningful and sustainable results. This is how magic becomes measurable . . . and memorable.",Consultants > Management/Planning | Consultants > Market Research/Surveys | Consultants > Staff Training,North/South Building - Level 1 — 5444 — Operational Services,,,,,,,,false,false,false,false,false,false,false,false,false
583,Global Special Effects,https://iaapaexpo25.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=583,,Hi-Tech Equipment & Services > Confetti | Hi-Tech Equipment & Services > Fog/Snow/Ice,North/South Building - Level 1 — 5445 — Operational Services,,,,,,,,false,false,false,false,false,false,false,false,false
8488,RobotLAB Inc,https://iaapaexpo25.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=8488,"RobotLAB is the leading robotics integrator in the U.S., with over 30 locations nationwide and growing. We empower businesses across industries hospitality, healthcare, education, delivery, retail, entertainment and more, with fully supported, turnkey robotic solutions designed for the real world.",Consultants > Security | Facility & Grounds > Litter & Sanitation Control | Food & Beverages > Food Preparation Equipment | Security Equipment > Communication Systems,North/South Building - Level 1 — 5447 — Operational Services,,https://www.instagram.com/robotlabinc,https://www.facebook.com/RobotLABInc,https://x.com/RobotLABInc,https://www.linkedin.com/company/robotlabinc,,,false,false,true,true,true,true,false,false,false
599,Aoqi Inflatables Limited,https://iaapaexpo25.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=599,"Established in 1994, AOQI Inflatables Limited is one of the biggest inflatable game manufacturers with good reputation in China today! Having over 30 years of experience, we are renowned for our strong innovation and high-quality products, such as inflatable park, bouncer, slide, tent ect. Both OEM and ODM are accepted. Additionally, AOQI can provide EN14960-1:2019 certified products, as our General Manager Simon Lee has been a qualified inspector since 2013 and as well as PIPA inspector.",Construction > Amusement Facilities | Construction > Waterparks | Participatory Play Equipment > Inflatables | Rides (Dry) > Manufacturer's Representative,North/South Building - Level 1 — 5450 — Inflatables,,,,,,,,false,false,false,false,false,false,false,false,false
7424,Bouncy Castle Network,https://iaapaexpo25.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=7424,,Computer Systems/Software > Software | Computer Systems/Software > Web-Based Services,North/South Building - Level 1 — 5452 — Inflatables,,,,,,,,false,false,false,false,false,false,false,false,false
8149,Granite Industries,https://iaapaexpo25.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=8149,,,North/South Building - Level 1 — 5454 — Inflatables,,,,,,,,false,false,false,false,false,false,false,false,false
570,Hogan Stakes,https://iaapaexpo25.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=570,"Hogan Stakes is the premier manufacturer of steel stakes and accessories for inflatable bounce houses, large slides, canopies, tents, and structures.  The steel used is made specifically for Hogan and is stronger than off the shelf steel used by the other guys.  Come see why Hogan Stakes is the best option for your parties.",Construction > Portable Buildings | Facility & Grounds > Canvas & Tents/Awnings & Canopies | Participatory Play Equipment > Inflatables,North/South Building - Level 1 — 5456 — Inflatables,,,,,,,,false,false,false,false,false,false,false,false,false
4249,Magic Jump Inc.,https://iaapaexpo25.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=4249,"MAGIC JUMP INC., WE HELP ENTREPRENEURS AND BUSINESSES TO BECOME SUCCESSFUL IN THE ENTERTAINMENT INDUSTRY by offering premium quality, innovative, licensed inflatable attractions, backed by unmatched experience and dedicated support, guaranteeing your success no matter how large or small your enterprise. We love inflatables. We manufacture magic!",Construction > Family Entertainment | Participatory Play Equipment > Children's Play Elements | Participatory Play Equipment > Inflatables | Participatory Play Equipment > Interactive Sports/Zip Lines,North/South Building - Level 1 — 5457 — Inflatables | North/South Building - Level 1 — 5655 — Inflatables,,https://www.instagram.com/magicjumpinc/,https://www.facebook.com/magicjump,,https://www.linkedin.com/company/magicjump,,,false,false,false,true,true,true,false,false,false
351,HEC Worldwide,https://iaapaexpo25.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=351,,"Construction > Family Entertainment | Participatory Play Equipment > Children's Play Elements | Participatory Play Equipment > Inflatables | Water Related Equipment & Supplies > Wet Rides (Slides, Tubes)",North/South Building - Level 1 — 5462 — Inflatables,,,,,,,,false,false,false,false,false,false,false,false,false
837,EZ Inflatables Inc.,https://iaapaexpo25.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=837,"EZ Inflatables is the leading designer and manufacturer of a wide range of inflatable interactive games that bring joy to children's parties, corporate events, and community gatherings. We help in transforming celebrations, where fun takes shape, and every gathering becomes a cherished memory. With a focus on innovation, quality, safety, and customer satisfaction, we aspire to set the standard for the inflatable industry, inspiring smiles and togetherness wherever our inflatables go",Construction > Family Entertainment | Participatory Play Equipment > Children's Play Elements | Participatory Play Equipment > Inflatables,North/South Building - Level 1 — 5469 — Inflatables | Outdoor Exhibits — 8140 — Outdoor Lot,,https://www.instagram.com/ez_inflatables/,https://www.facebook.com/ezinflatablesinc,,,,,false,false,false,false,true,true,false,false,false
322,Ninja Jump,https://iaapaexpo25.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=322,,Participatory Play Equipment > Inflatables,North/South Building - Level 1 — 5473 — Inflatables | Outdoor Exhibits — 8140A — Outdoor Lot,,,,,,,,false,false,false,false,false,false,false,false,false
3772,Eye Candy Inflatables,https://iaapaexpo25.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=3772,,Participatory Play Equipment > Inflatables,North/South Building - Level 1 — 5478 — Inflatables | Outdoor Exhibits — 8630 — Outdoor Lot | Outdoor Exhibits — 8630A — Outdoor Lot | Outdoor Exhibits — 8630B — Outdoor Lot,,,,,,,,false,false,false,false,false,false,false,false,false
1197,Zhengzhou Wolong Amusement Equipment Co. Ltd.,https://iaapaexpo25.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=1197,"Founded in 1995, covers more than 4 5 acres. Wolong is a manufacture engaging in R & D, production and sales of inflatable slide, inflatable bouncer, Inflatable Dome, inflatable park, water park, sports game, inflatable advertising products. Wolong has ISO9001,ISO45001, ISO14001 certificates, possesses more than 1 0 0 0 employees. Our products take the market share over 60% in domestic market, and export to more than 120 countries such as America, Netherland, Japan, brazil and so on.",Construction > Amusement Facilities | Construction > Waterparks | Facility & Grounds > Canvas & Tents/Awnings & Canopies | Participatory Play Equipment > Inflatables,North/South Building - Level 1 — 5486 — Inflatables,,,,,,,,false,false,false,false,false,false,false,false,false
8753,OMG Jump,https://iaapaexpo25.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=8753,,Participatory Play Equipment > Inflatables,North/South Building - Level 1 — 5487 — Inflatables,,,,,,,,false,false,false,false,false,false,false,false,false
8993,"Big and Bright Inflatables, Bigfoot Dolly, and Big Bad Wolf Blowers",https://iaapaexpo25.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=8993,,"Participatory Play Equipment > Inflatables | Water Related Equipment & Supplies > Wet Rides (Slides, Tubes)",North/South Building - Level 1 — 5150 — Inflatables | North/South Building - Level 1 — 5491 — Inflatables | North/South Building - Level 1 — 5791 — Inflatables | Outdoor Exhibits — 8120 — Outdoor Lot,,,,,,,,false,false,false,false,false,false,false,false,false
2430,Daiwa Massage Chairs By US Jaclean Inc,https://iaapaexpo25.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=2430,,,North/South Building - Level 1 — 1857 — Show Production & Design | North/South Building - Level 1 — 5515 — Rides & Equipment,,,,,,,,false,false,false,false,false,false,false,false,false
4014,"Shenzhen Aglare Lighting Co.,ltd",https://iaapaexpo25.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=4014,"Aglare Lighting Co., Ltd is a leading LED lights manufacturer of LED amusement light,LED floodlights,LED screen, LED strip and LED letters and signage. At present, we have two factories, namely Shenzhen Factory and Zhongshan Factory. Our current capacity is 15 million per month. Welcome inquiry. www.aglare.com","Displays & Sets > Signs | Photographic > Equipment & Supplies | Rides (Dry) > Service, Repair & Parts | Theatrical Equipment & Supplies > Lighting",North/South Building - Level 1 — 5519 — Rides & Equipment,,,https://www.facebook.com/aglarelight,,,,,false,false,false,false,true,false,false,false,false
240,Quik N Crispy,https://iaapaexpo25.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=240,"Quik N' Crispy revolutionizes foodservice with oil-free, hot-air cooking and ventless technology, eliminating the need for a hood system. Our innovative design helps businesses serve crispy, delicious foods while reducing costs and offering a healthier alternative to traditional frying. With advanced technology that ensures efficiency, consistency, and great taste, Quik N' Crispy is a trusted solution for modern foodservice operations.",Food & Beverages > Food Preparation Equipment | Food & Beverages > Foodservice Supplies,North/South Building - Level 1 — 5521 — Rides & Equipment,,,https://www.facebook.com/Quikncrispy,,https://www.linkedin.com/company/quikncrispy,,,false,false,false,true,true,false,false,false,false
4273,Cool-A-Zone,https://iaapaexpo25.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=4273,"Cool-A-Zone specializes in creating quality cooling and heating products. Our products come in a variety of shapes and sizes and are perfect for any outdoor dining or ride line. Whether you are looking for a powerful spot air conditioning unit to keep your ticket booths or restaurants cool during hot days, or a quiet evaporative cooler for your outdoor patio or ride lines, we have the perfect product for you.",,North/South Building - Level 1 — 5542 — Operational Services,,https://www.instagram.com/coolazone/,https://www.facebook.com/CoolazoneTX,https://twitter.com/coolazoneTX,https://www.linkedin.com/company/cool-a-zone,,,false,false,true,true,true,true,false,false,false
4521,Cyclone Distributors,https://iaapaexpo25.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=4521,,Participatory Play Equipment > Inflatables,North/South Building - Level 1 — 5556 — Inflatables,,,,,,,,false,false,false,false,false,false,false,false,false
8829,"xuchang qile inflatable co., ltd.",https://iaapaexpo25.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=8829,,Construction > Amusement Facilities | Construction > Waterparks,North/South Building - Level 1 — 5641 — Operational Services | Outdoor Exhibits — 8320 — Outdoor Lot,,,,,,,,false,false,false,false,false,false,false,false,false
1217,Leisure Activities,https://iaapaexpo25.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=1217,"Inflatable Games Manufacturer, Amusement & Theme Park","Construction > Family Entertainment | Gifts, Novelties, Souvenirs > Party Supplies | Participatory Play Equipment > Inflatables",North/South Building - Level 1 — 5653 — Inflatables | Outdoor Exhibits — 8020 — Outdoor Lot,,,https://www.facebook.com/LeisureActivties,,,,,false,false,false,false,true,false,false,false,false
4249,Magic Jump Inc.,https://iaapaexpo25.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=4249,"MAGIC JUMP INC., WE HELP ENTREPRENEURS AND BUSINESSES TO BECOME SUCCESSFUL IN THE ENTERTAINMENT INDUSTRY by offering premium quality, innovative, licensed inflatable attractions, backed by unmatched experience and dedicated support, guaranteeing your success no matter how large or small your enterprise. We love inflatables. We manufacture magic!",Construction > Family Entertainment | Participatory Play Equipment > Children's Play Elements | Participatory Play Equipment > Inflatables | Participatory Play Equipment > Interactive Sports/Zip Lines,North/South Building - Level 1 — 5457 — Inflatables | North/South Building - Level 1 — 5655 — Inflatables,,https://www.instagram.com/magicjumpinc/,https://www.facebook.com/magicjump,,https://www.linkedin.com/company/magicjump,,,false,false,false,true,true,true,false,false,false
8762,HitTrax,https://iaapaexpo25.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=8762,"HitTrax is the global leader in interactive baseball and softball technology, delivering powerful analytics, engaging gameplay, and immersive entertainment experiences.",Games & Devices > Arcade & Video | Hi-Tech Equipment & Services > Simulation | Participatory Play Equipment > Batting/Pitching Machines/Cages,North/South Building - Level 1 — 5700 — Rides & Equipment,,https://www.instagram.com/hittraxofficial/,https://www.facebook.com/HittraxOfficial,https://x.com/HitTraxOfficial,https://www.linkedin.com/company/inmotion-systems-llc/,,,false,false,true,true,true,true,false,false,false
10692,F1 Racing Simulators,https://iaapaexpo25.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=10692,"ITF1 Racing Simulators is a premier immersive entertainment company that brings the excitement and realism of Formula 1 to events, trade shows, and corporate experiences through a network of  luxury mobile trailers equipped with the world’s most advanced professional simulators.  This is not a video game or a generic attraction:  These are real competition simulators, the very same type used by the drivers in training of the Ferrari Driver Academy and other professional teams. Thanks to its adva",Hi-Tech Equipment & Services > Simulation,North/South Building - Level 1 — 5703 — Rides & Equipment,,https://www.instagram.com/itf1racingsimulators/,,,,,,false,false,false,false,false,true,false,false,false
288,Rides-4-U,https://iaapaexpo25.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=288,"Distributor of new and used Amusements rides as well as LED light packages, parts, and much more!",Rides (Dry) > Major | Rides (Dry) > Manufacturer's Representative | Rides (Dry) > Roller Coasters | Rides (Dry) > Used Equipment,North/South Building - Level 1 — 5706 — Rides & Equipment | Outdoor Exhibits — 7160 — Outdoor Lot | Outdoor Exhibits — 7170 — Outdoor Lot,,,,,,,,false,false,false,false,false,false,false,false,false
7922,Doug Fleenor Design,https://iaapaexpo25.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=7922,,Shows/Productions > Theatrical,North/South Building - Level 1 — 571 — Show Production & Design,,,,,,,,false,false,false,false,false,false,false,false,false
693,LightUpToys.com,https://iaapaexpo25.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=693,"LightUpToys.com, or LightUp as our customers know us, is the industry leader in theme park and themed entertainment merchandise development and production. For more than 20 years, LightUp has been servicing the creative development and certified production needs of some of the biggest Theme Parks, FCCs and Zoo consortiums in the world, as well as creating and installing interactive park experiences that soar beyond the bubble and glow categories that we innovated and defined.","Admission/Financial Equipment > Wristbands | Gifts, Novelties, Souvenirs > Plush | Themed Retail Stores > Retail Displays & Fixtures | Water Related Equipment & Supplies > Misting Devices",North/South Building - Level 1 — 5715 — Rides & Equipment,,,,,,,,false,false,false,false,false,false,false,false,false
8954,"New Era Dinosaur Landscape Production Co., Ltd.",https://iaapaexpo25.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=8954,,,North/South Building - Level 1 — 572 — Show Production & Design,,,,,,,,false,false,false,false,false,false,false,false,false
2746,Altitude Rides and Attractions,https://iaapaexpo25.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=2746,,Rides (Dry) > Manufacturer's Representative | Rides (Dry) > Roller Coasters,North/South Building - Level 1 — 5724 — Rides & Equipment,,,,,,,,false,false,false,false,false,false,false,false,false
562,Ital-Resina di Di Talia Angelo,https://iaapaexpo25.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=562,"train rides on rails, kiddie rides, toys for merry go round",People-Moving Equipment > Trains/Trams/Trolleys | Rides (Dry) > Carousels | Rides (Dry) > Kiddie,North/South Building - Level 1 — 5729 — Rides & Equipment,,,,,,,,false,false,false,false,false,false,false,false,false
8323,Forward Thinking Designs,https://iaapaexpo25.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=8323,"Forward Thinking Designs is your award-winning design firm for audio, video, lighting, and show control systems. We specialize in themed entertainment venues, and have proudly worked on theme parks around the globe. We've designed for the largest and most technologically advanced cruise ships in existence. Our portfolio is rounded out with museums, stadiums and even corporate boardrooms that demand best-in-class results.  Our clients look to us for technology solutions that are both practical no",Theatrical Equipment & Supplies > Audio/Visual,North/South Building - Level 1 — 573 — Show Production & Design,,https://www.instagram.com/forward_thinking_designs/?hl=en,https://www.facebook.com/forwardthinkingdesigns,,https://www.linkedin.com/company/forward-thinking-designs,,,false,false,false,true,true,true,false,false,false
8728,Bouncer Depot,https://iaapaexpo25.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=8728,"llow us to introduce ourselves. With decades of experience in inflatable manufacturing, direct-to-consumer and B2B sales, we've established ourselves as leaders in the industry. Our passion drives us to attract and employ the most skilled sewists, ensuring top-notch quality in every product we create. Operating on core values, our designers prioritize safety, aiming to bring smiles to every user of our inflatables. From bounce houses to slides, jumpers to obstacle courses, our range of products",Participatory Play Equipment > Children's Play Elements | Participatory Play Equipment > Climbing Walls | Participatory Play Equipment > Inflatables | Participatory Play Equipment > Interactive Sports/Zip Lines,North/South Building - Level 1 — 5762 — Inflatables | Outdoor Exhibits — 8240 — Outdoor Lot,,,,,,,,false,false,false,false,false,false,false,false,false
523,Einflatables,https://iaapaexpo25.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=523,,,North/South Building - Level 1 — 5763 — Inflatables | North/South Building - Level 1 — 6063 — Inflatables,,,,,,,,false,false,false,false,false,false,false,false,false
875,Event Rental Systems,https://iaapaexpo25.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=875,"#1 Party Rental Software For Event Companies Put Your Party Rental Business On Autopilot ERS is a cloud-based party rental software service that allows your customers to order online and handle all your day-to-day operations under one solution. ERS is guaranteed to save you time, and make you more money.",Computer Systems/Software > Point of Sale | Computer Systems/Software > Software | Computer Systems/Software > Web-Based Services,North/South Building - Level 1 — 5769 — Inflatables,,,https://www.facebook.com/EventRentalSystems?mibextid=ZbWKwL,,,,,false,false,false,false,true,false,false,false,false
1221,SDKUSA/Ginflatables,https://iaapaexpo25.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=1221,,Participatory Play Equipment > Inflatables,North/South Building - Level 1 — 5772 — Inflatables,,,,,,,,false,false,false,false,false,false,false,false,false
8252,Event Hawk,https://iaapaexpo25.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=8252,Party rental digital marketing strategies,Computer Systems/Software > Software | Computer Systems/Software > Web-Based Services | Consultants > Advertising/Public Relations,North/South Building - Level 1 — 5775 — Inflatables,,,,,,,,false,false,false,false,false,false,false,false,false
5015,ONE INFLATABLE INC,https://iaapaexpo25.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=5015,"One Inflatable Inc. is located in Ontario, California. We offer a wide range of inflatables from bouncer houses, slides, combos, interactive games, down to custom inflatables.",Participatory Play Equipment > Inflatables,North/South Building - Level 1 — 5778 — Inflatables,,,,,,,,false,false,false,false,false,false,false,false,false
4454,Aier Inflatable Group Co. Ltd,https://iaapaexpo25.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=4454,"Aier Inflatable Group Co.,LTD is a professional enterprise focusing on the inflatable products of development, design, production and sales.  We are committed to providing the safe, reliable, top quality and affordable inflatable products to all customers; also committed to being a leader and service of inflatable products around the world.",Participatory Play Equipment > Inflatables,North/South Building - Level 1 — 5782 — Inflatables,,,,,,,,false,false,false,false,false,false,false,false,false
8374,Coming Inflatables,https://iaapaexpo25.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=8374,"At Coming Inflatables, now known as Big Wave, we take pride in delivering exceptional inflatable products designed with creativity, quality, and customer satisfaction at the forefront. Our production center in China manufactures our inflatables with precision and care, while all products are stored and shipped directly from our California warehouse, ensuring fast and reliable service.","Participatory Play Equipment > Inflatables | Rides (Dry) > Manufacturer's Representative | Theatrical Equipment & Supplies > Miscellaneous | Water Related Equipment & Supplies > Wet Rides (Slides, Tubes)",North/South Building - Level 1 — 5786 — Inflatables,,,,,,,,false,false,false,false,false,false,false,false,false
7562,"Zhengzhou Winsun Amusement Equipment Co., Ltd.",https://iaapaexpo25.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=7562,"Zhengzhou WINSUN Amusement Equipment Co., Ltd (WINSUN Inflatables), located in Zhengzhou City, Henan Province, was founded in 1998. As a professional manufacturer and exporter, WINSUN Inflatables is concerned with the design, development, and production of Inflatable amusement equipment.",Participatory Play Equipment > Inflatables,North/South Building - Level 1 — 5789 — Inflatables,,,,,,,,false,false,false,false,false,false,false,false,false
8993,"Big and Bright Inflatables, Bigfoot Dolly, and Big Bad Wolf Blowers",https://iaapaexpo25.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=8993,,"Participatory Play Equipment > Inflatables | Water Related Equipment & Supplies > Wet Rides (Slides, Tubes)",North/South Building - Level 1 — 5150 — Inflatables | North/South Building - Level 1 — 5491 — Inflatables | North/South Building - Level 1 — 5791 — Inflatables | Outdoor Exhibits — 8120 — Outdoor Lot,,,,,,,,false,false,false,false,false,false,false,false,false
9029,Bushtec Safari,https://iaapaexpo25.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=9029,,Facility & Grounds > Canvas & Tents/Awnings & Canopies | Facility & Grounds > Furnishings-Outdoor & Dining | Water Related Equipment & Supplies > Swimming Pool/Beach Resort,North/South Building - Level 1 — 5831 — Rides & Equipment,,,,,,,,false,false,false,false,false,false,false,false,false
2712,Foto Master,https://iaapaexpo25.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=2712,"Foto Master is a global leader in interactive photo booths, trusted by 10,000+ pros in 100+ countries.  We offer mirror booths, iPad booths, and AI photo stations powered by Cloud features like real-time sync, online galleries, marketing tools, and AI-driven experiences.  With premium hardware, all-in-one software, 24/7 expert support, and ready-to-use marketing assets, Foto Master gives you everything to launch and grow a successful booth business.",Photographic > Photo Booths,North/South Building - Level 1 — 5835 — Rides & Equipment,,,,,,,,false,false,false,false,false,false,false,false,false
8360,BattleKart,https://iaapaexpo25.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=8360,,Rides (Dry) > Go-Karts,North/South Building - Level 1 — 5838 — Rides & Equipment,,,,,,,,false,false,false,false,false,false,false,false,false
809,"Suzhou Fwulong Trade Co., Ltd",https://iaapaexpo25.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=809,"bumper boat , paddle boat ,bumper car original manfacturer in China","Construction > Amusement Facilities | Construction > Family Entertainment | Participatory Play Equipment > Children's Play Elements | Water Related Equipment & Supplies > Boats (Bumper, Pontoons, Etc.)",North/South Building - Level 1 — 5841 — Operational Services,,,https://www.facebook.com/terryfwulong,,,,,false,false,false,false,true,false,false,false,false
2427,Jungle Jumps,https://iaapaexpo25.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=2427,"Jungle Jumps is one of the largest manufacturers of commercial-grade inflatables in the United States. Our headquarters and 24,000 square feet manufacturing facility are located in Pacoima, California.With full-time graphic and product designers on site, Jungle Jumps utilizes the latest design and manufacturing technologies in constructing the highest quality commercial grade inflatables. We take pride in our quality, using only the best materials and ASTM Guild lines for construction practices.",Participatory Play Equipment > Children's Play Elements | Participatory Play Equipment > Inflatables | Participatory Play Equipment > Interactive Sports/Zip Lines | Participatory Play Equipment > Miniature Golf,North/South Building - Level 1 — 5862 — Inflatables | Outdoor Exhibits — 8340 — Outdoor Lot,,,,,,,,false,false,false,false,false,false,false,false,false
10606,Norxe,https://iaapaexpo25.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=10606,Projector manufacturer from Norway. High-end projectors for niche markets. At Norxe we are spearheading LED and LASER technology within the multi-channel projection market. Through our innovation we are designing and manufacturing true solid-state high brightness projectors with low maintenance and superior colors built into compact form factors. Perfect for physically demanding applications and difficult installations where system stability is key.,Hi-Tech Equipment & Services > Simulation | Hi-Tech Equipment & Services > Virtual Reality | Rides (Dry) > Dark | Theatrical Equipment & Supplies > Audio/Visual,North/South Building - Level 1 — 5941 — Operational Services,,,,,,,,false,false,false,false,false,false,false,false,false
293,Apple Industries,https://iaapaexpo25.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=293,"Apple Industries, Inc. is the leading manufacturer of photo booths and creator of the award-winning line of Face Place digital photo booths.  We leverage cutting edge technology to deliver an immersive and interactive user experience.  You can find us in Shopping Malls, Movie Theaters, Family Entertainment Centers, Arcades, Theme Parks, Museums, Zoos, Restaurants, Hotels, Boardwalks and more capturing memorable moments!!",Games & Devices > Arcade & Video,North/South Building - Level 1 — 124 — Games & Arcade | North/South Building - Level 1 — 600 — Games & Arcade | North/South Building - Level 1 — 800 — Games & Arcade,,https://www.instagram.com/appleindinc/,https://www.facebook.com/appleindustries,,https://www.linkedin.com/company/apple-industries-inc-/,,,false,false,false,true,true,true,false,false,false
1475,JumpOrange,https://iaapaexpo25.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=1475,,Participatory Play Equipment > Inflatables,North/South Building - Level 1 — 6055 — Inflatables | Outdoor Exhibits — 8440 — Outdoor Lot,,,,,,,,false,false,false,false,false,false,false,false,false
439,Cogan,https://iaapaexpo25.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=439,"Cogana has been manufacturing kiddie rides for more than 45 years. All of our production and components are 100% made in Italy, ensuring quality, safety and beauty.",Games & Devices > Midway & Skill | Rides (Dry) > Kiddie,North/South Building - Level 1 — 606 — Games & Arcade,,,,,,,,false,false,false,false,false,false,false,false,false
523,Einflatables,https://iaapaexpo25.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=523,,,North/South Building - Level 1 — 5763 — Inflatables | North/South Building - Level 1 — 6063 — Inflatables,,,,,,,,false,false,false,false,false,false,false,false,false
1020,Tent and Table,https://iaapaexpo25.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=1020,"Tent and Table is a leading distributor of commercial inflatables, tents, tables, chairs, and event equipment trusted by rental companies and attractions across North America. From bounce houses, water slides, and obstacle courses to tents, games, and concessions, our products are built for safety, durability, and impact. With fast shipping, custom branding, and expert support, we’re more than a supplier—we’re your partner in creating unforgettable events.",Facility & Grounds > Canvas & Tents/Awnings & Canopies | Facility & Grounds > Furnishings-Outdoor & Dining,North/South Building - Level 1 — 6069 — Inflatables | Outdoor Exhibits — 8430 — Outdoor Lot,,https://www.instagram.com/tentandtable/?hl=en,https://www.facebook.com/TentandTable/,,https://www.linkedin.com/company/tent-and-table/,,,false,false,false,true,true,true,false,false,false
